id,gt_APD
0,9.17753768327269
1,10.337563332822327
2,10.169840233399709
3,9.7119576885689
4,7.9567660051419375
5,7.870718318909046
6,8.204426889382114
7,8.195218863476374
8,6.966703128481914
9,8.128084394577035
10,8.716886518342653
11,8.102911360749589
12,8.084136476150352
13,8.093487873656828
14,7.852255157588309
15,8.31892367519144
16,8.135933875913489
17,8.001415235612631
18,8.0063788100746
19,7.988474252808156
20,7.774547745766957
21,8.056433405818991
22,7.853011305989576
23,8.017386004833545
24,9.361872472048304
25,7.71198413467722
26,7.2554418636287155
27,9.408867666771409
28,7.8258664507299605
29,7.131363258750321
30,9.68525225198852
31,9.293824394223307
32,7.811233957235186
33,9.297352168889375
34,10.191796801193348
35,8.046007079168495
36,7.413319917050867
37,8.798085805731295
38,8.842902785744792
39,8.073036250827602
40,9.014988417367148
41,10.212030334949173
42,7.875849764854984
43,7.582143665920141
44,7.582143665920141
45,8.639429356354839
46,6.908677581473758
47,7.735891007183495
48,8.263928427311656
49,8.766114867456478
50,8.910266842389596
51,6.942872116048783
52,8.063428713529028
53,10.37311602588466
54,8.528582883001182
55,9.713237838381316
56,6.340094103478952
57,10.19749791924205
58,8.923440527184985
59,9.728439552542893
60,10.71220283572483
61,9.226084440786986
62,8.474063559260937
63,9.226084440786986
64,8.572037986913525
65,8.195167201975659
66,8.856742278690843
67,10.314615880851798
68,9.354147979458173
69,10.001442369857902
70,9.987449634836258
71,10.834425331922768
72,8.292934142285182
73,8.939974571116624
74,9.412838224857438
75,7.991462847592887
76,10.662646351761735
77,9.180514563445291
78,9.863728816571484
79,9.972617939556928
80,8.746313885264025
81,8.450689447341464
82,8.824624008877059
83,7.608153124729605
84,8.34085299159669
85,9.341611981682263
86,7.510822783214158
87,8.87210896011632
88,7.714067280307577
89,6.672489416789218
90,8.982739601390449
91,9.156545543973644
92,8.881728360998524
93,9.320816839768545
94,10.48146443337441
95,10.028656302397248
96,8.657772292390312
97,9.144110647014765
98,7.665887656078348
99,8.33996524354815
100,6.699946358270453
101,8.224252749639474
102,8.340162290338936
103,8.87913250814163
104,8.147484839686555
105,8.116881660229302
106,7.89378475456111
107,7.920866528670254
108,8.090455417186293
109,8.048790390508525
110,7.5686430388132395
111,8.325096973170586
112,8.337547521910265
113,8.315930722869107
114,8.342036533537382
115,7.487040240205603
116,8.425902403489893
117,8.238978983028042
118,8.787133258492796
119,9.947507921407786
120,8.708486087997382
121,7.964420475089863
122,8.05001329941803
123,6.8260469852974435
124,8.052261909910674
125,10.117725326290355
126,10.386685505827453
127,9.600372021420627
128,8.036590799085234
129,8.123547273949434
130,8.305243591794104
131,7.7418438540608365
132,7.7185772174199645
133,7.137333826135143
134,9.084498812143138
135,8.83579795384142
136,7.582143665920141
137,7.582143665920141
138,8.635978163941687
139,7.866996705513522
140,7.88484352304115
141,7.94419467227738
142,8.080303468459842
143,7.851173661970061
144,8.177881935376654
